x1,x2,x3,log10sigmav
-0.75,2.4000000000000004,-2.9,-8.514160998470063
-0.75,2.4000000000000004,-2.5999999999999996,-7.914160998471522
-0.75,2.4000000000000004,-2.3,-7.314160998477343
-0.75,2.4000000000000004,-2.0,-6.714160998500627
-0.75,2.4000000000000004,-1.6999999999999997,-6.114160998595101
-0.75,2.4000000000000004,-1.3999999999999995,-5.514160998999439
-0.75,2.4000000000000004,-1.0999999999999996,-4.914161001056571
-0.75,2.4000000000000004,-0.7999999999999998,-4.31416101633741
-0.75,2.4000000000000004,-0.5,-3.7141611895602544
-0.725,-1.0,-5.6,-13.548642154531422
-0.725,-1.0,-5.3,-12.948642154533228
-0.725,-1.0,-5.0,-12.348642154540427
-0.725,-1.0,-4.699999999999999,-11.748642154569076
-0.725,-1.0,-4.3999999999999995,-11.148642154683138
-0.725,-1.0,-4.1,-10.548642155137227
-0.725,-1.0,-3.8,-9.948642156944985
-0.725,-1.0,-3.4999999999999996,-9.348642164141799
-0.725,-1.0,-3.1999999999999997,-8.748642192792829
-0.725,-1.0,-2.9,-8.148642306854585
-0.725,-1.0,-2.5999999999999996,-7.548642760941821
-0.725,-1.0,-2.3,-6.948644568683185
-0.725,-1.0,-2.0,-6.348651765233252
-0.725,-1.0,-1.6999999999999997,-5.748680412078588
-0.725,-1.0,-1.3999999999999995,-5.14879440753775
-0.725,-1.0,-1.0999999999999996,-4.549247445681589
-0.725,-1.0,-0.7999999999999998,-3.9510386616964284
-0.725,-1.0,-0.5,-3.3579795275193858
-0.725,-0.8,-5.6,-12.881026798212527
-0.725,-0.8,-5.3,-12.28102679821479
-0.725,-0.8,-5.0,-11.681026798223794
-0.725,-0.8,-4.699999999999999,-11.081026798259638
-0.725,-0.8,-4.3999999999999995,-10.48102679840234
-0.725,-0.8,-4.1,-9.881026798970447
-0.725,-0.8,-3.8,-9.281026801232125
-0.725,-0.8,-3.4999999999999996,-8.681026810236023
-0.725,-0.8,-3.1999999999999997,-8.081026846081183
-0.725,-0.8,-2.9,-7.481026988783284
-0.725,-0.8,-2.5999999999999996,-6.8810275568896815
-0.725,-0.8,-2.3,-6.281029818547839
-0.725,-0.8,-2.0,-5.681038822146852
-0.725,-0.8,-1.6999999999999997,-5.081074662565908
-0.725,-0.8,-1.3999999999999995,-4.481217289539386
-0.725,-0.8,-1.0999999999999996,-3.8817842070056097
-0.725,-0.8,-0.7999999999999998,-3.2840271306843842
-0.725,-0.8,-0.5,-2.6927404784936644
-0.725,-0.6,-5.6,-12.209723417650892
-0.725,-0.6,-5.3,-11.609723417653514
-0.725,-0.6,-5.0,-11.009723417663949
-0.725,-0.6,-4.699999999999999,-10.409723417705491
-0.725,-0.6,-4.3999999999999995,-9.80972341787088
-0.725,-0.6,-4.1,-9.209723418529297
-0.725,-0.6,-3.8,-8.609723421150507
-0.725,-0.6,-3.4999999999999996,-8.00972343158573
-0.725,-0.6,-3.1999999999999997,-7.409723473129101
-0.725,-0.6,-2.9,-6.809723638516177
-0.725,-0.6,-2.5999999999999996,-6.209724296933033
-0.725,-0.6,-2.3,-5.609726918122697
-0.725,-0.6,-2.0,-5.009737353028109
-0.725,-0.6,-1.6999999999999997,-4.409778891353742
-0.725,-0.6,-1.3999999999999995,-3.8099441985075244
-0.725,-0.6,-1.0999999999999996,-3.210601350472306
-0.725,-0.6,-0.7999999999999998,-2.6132026045341226
-0.725,-0.6,-0.5,-2.023328394439153
-0.725,-0.3999999999999999,-5.6,-11.563250677452649
-0.725,-0.3999999999999999,-5.3,-10.963250677455523
-0.725,-0.3999999999999999,-5.0,-10.363250677466967
-0.725,-0.3999999999999999,-4.699999999999999,-9.76325067751252
-0.725,-0.3999999999999999,-4.3999999999999995,-9.16325067769388
-0.725,-0.3999999999999999,-4.1,-8.56325067841588
-0.725,-0.3999999999999999,-3.8,-7.963250681290214
-0.725,-0.3999999999999999,-3.4999999999999996,-7.363250692733141
-0.725,-0.3999999999999999,-3.1999999999999997,-6.763250738288255
-0.725,-0.3999999999999999,-2.9,-6.163250919646367
-0.725,-0.3999999999999999,-2.5999999999999996,-5.563251641645034
-0.725,-0.3999999999999999,-2.3,-4.963254515958026
-0.725,-0.3999999999999999,-2.0,-4.363265958558836
-0.725,-0.3999999999999999,-1.6999999999999997,-3.763311508485655
-0.725,-0.3999999999999999,-1.3999999999999995,-3.1634927844244136
-0.725,-0.3999999999999999,-1.0999999999999996,-2.5642134825431158
-0.725,-0.3999999999999999,-0.7999999999999998,-1.9670672956707855
-0.725,-0.3999999999999999,-0.5,-1.378191892905944
-0.725,-0.19999999999999996,-5.6,-10.978500493359336
-0.725,-0.19999999999999996,-5.3,-10.378500493362386
-0.725,-0.19999999999999996,-5.0,-9.778500493374526
-0.725,-0.19999999999999996,-4.699999999999999,-9.178500493422852
-0.725,-0.19999999999999996,-4.3999999999999995,-8.57850049361525
-0.725,-0.19999999999999996,-4.1,-7.9785004943812
-0.725,-0.19999999999999996,-3.8,-7.378500497430499
-0.725,-0.19999999999999996,-3.4999999999999996,-6.778500509569977
-0.725,-0.19999999999999996,-3.1999999999999997,-6.178500557898106
-0.725,-0.19999999999999996,-2.9,-5.578500750295789
-0.725,-0.19999999999999996,-2.5999999999999996,-4.978501516243768
-0.725,-0.19999999999999996,-2.3,-4.378504565521922
-0.725,-0.19999999999999996,-2.0,-3.778516704668413
-0.725,-0.19999999999999996,-1.6999999999999997,-3.1785650275432262
-0.725,-0.19999999999999996,-1.3999999999999995,-2.578757341989521
-0.725,-0.19999999999999996,-1.0999999999999996,-1.979521972566029
-0.725,-0.19999999999999996,-0.7999999999999998,-1.382550483977177
-0.725,-0.19999999999999996,-0.5,-0.7943674123651063
-0.725,0.0,-5.6,-10.498836910021238
-0.725,0.0,-5.3,-9.898836910024423
-0.725,0.0,-5.0,-9.298836910037107
-0.725,0.0,-4.699999999999999,-8.698836910087593
-0.725,0.0,-4.3999999999999995,-8.09883691028859
-0.725,0.0,-4.1,-7.498836911088777
-0.725,0.0,-3.8,-6.898836914274373
-0.725,0.0,-3.4999999999999996,-6.298836926956456
-0.725,0.0,-3.1999999999999997,-5.698836977444741
-0.725,0.0,-2.9,-5.09883717844216
-0.725,0.0,-2.5999999999999996,-4.498837978626299
-0.725,0.0,-2.3,-3.8988411642009457
-0.725,0.0,-2.0,-3.2988538459517898
-0.725,0.0,-1.6999999999999997,-2.698904328945559
-0.725,0.0,-1.3999999999999995,-2.0991052425384473
-0.725,0.0,-1.0999999999999996,-1.4999040999316207
-0.725,0.0,-0.7999999999999998,-0.9030687598045696
-0.725,0.0,-0.5,-0.3154259486735421
-0.725,0.20000000000000018,-5.6,-10.172015392447324
-0.725,0.20000000000000018,-5.3,-9.572015392450623
-0.725,0.20000000000000018,-5.0,-8.97201539246376
-0.725,0.20000000000000018,-4.699999999999999,-8.372015392516051
-0.725,0.20000000000000018,-4.3999999999999995,-7.772015392724231
-0.725,0.20000000000000018,-4.1,-7.172015393553011
-0.725,0.20000000000000018,-3.8,-6.572015396852443
-0.725,0.20000000000000018,-3.4999999999999996,-5.9720154099877165
-0.725,0.20000000000000018,-3.1999999999999997,-5.3720154622801815
-0.725,0.20000000000000018,-2.9,-4.772015670460171
-0.725,0.20000000000000018,-2.5999999999999996,-4.17201649923863
-0.725,0.20000000000000018,-2.3,-3.5720197986492517
-0.725,0.20000000000000018,-2.0,-2.972032933588235
-0.725,0.20000000000000018,-1.6999999999999997,-2.3720852207399723
-0.725,0.20000000000000018,-1.3999999999999995,-1.7722933165534098
-0.725,0.20000000000000018,-1.0999999999999996,-1.1731207627335
-0.725,0.20000000000000018,-0.7999999999999998,-0.5763991708358436
-0.725,0.20000000000000018,-0.5,0.010791845392121774
-0.725,0.40000000000000013,-5.6,-10.054572917782872
-0.725,0.40000000000000013,-5.3,-9.454572917786251
-0.725,0.40000000000000013,-5.0,-8.8545729177997
-0.725,0.40000000000000013,-4.699999999999999,-8.25457291785324
-0.725,0.40000000000000013,-4.3999999999999995,-7.654572918066392
-0.725,0.40000000000000013,-4.1,-7.054572918914961
-0.725,0.40000000000000013,-3.8,-6.454572922293178
-0.725,0.40000000000000013,-3.4999999999999996,-5.854572935742098
-0.725,0.40000000000000013,-3.1999999999999997,-5.254572989283213
-0.725,0.40000000000000013,-2.9,-4.654573202434166
-0.725,0.40000000000000013,-2.5999999999999996,-4.054574051002392
-0.725,0.40000000000000013,-2.3,-3.454577429197455
-0.725,0.40000000000000013,-2.0,-2.8545908777823943
-0.725,0.40000000000000013,-1.6999999999999997,-2.2546444135723855
-0.725,0.40000000000000013,-1.3999999999999995,-1.6548574801649936
-0.725,0.40000000000000013,-1.0999999999999996,-1.0557047131656971
-0.725,0.40000000000000013,-0.7999999999999998,-0.45906185898773577
-0.725,0.40000000000000013,-0.5,0.12781625461698073
-0.725,0.6000000000000001,-5.6,-10.22359743984467
-0.725,0.6000000000000001,-5.3,-9.623597439848055
-0.725,0.6000000000000001,-5.0,-9.023597439861524
-0.725,0.6000000000000001,-4.699999999999999,-8.423597439915143
-0.725,0.6000000000000001,-4.3999999999999995,-7.823597440128611
-0.725,0.6000000000000001,-4.1,-7.223597440978444
-0.725,0.6000000000000001,-3.8,-6.6235974443616845
-0.725,0.6000000000000001,-3.4999999999999996,-6.023597457830609
-0.725,0.6000000000000001,-3.1999999999999997,-5.423597511451358
-0.725,0.6000000000000001,-2.9,-4.823597724919343
-0.725,0.6000000000000001,-2.5999999999999996,-4.223598574749689
-0.725,0.6000000000000001,-2.3,-3.623601957969333
-0.725,0.6000000000000001,-2.0,-3.023615426557265
-0.725,0.6000000000000001,-1.6999999999999997,-2.4236690419770244
-0.725,0.6000000000000001,-1.3999999999999995,-1.8238824255247146
-0.725,0.6000000000000001,-1.0999999999999996,-1.2247309194468239
-0.725,0.6000000000000001,-0.7999999999999998,-0.6280930708112535
-0.725,0.6000000000000001,-0.5,-0.04123465708064879
-0.725,0.8,-5.6,-10.786638776045562
-0.725,0.8,-5.3,-10.186638776048735
-0.725,0.8,-5.0,-9.586638776061367
-0.725,0.8,-4.699999999999999,-8.986638776111652
-0.725,0.8,-4.3999999999999995,-8.386638776311854
-0.725,0.8,-4.1,-7.786638777108865
-0.725,0.8,-3.8,-7.186638780281824
-0.725,0.8,-3.4999999999999996,-6.5866387929136
-0.725,0.8,-3.1999999999999997,-5.986638843201605
-0.725,0.8,-2.9,-5.386639043401692
-0.725,0.8,-2.5999999999999996,-4.786639840411593
-0.725,0.8,-2.3,-4.186643013349354
-0.725,0.8,-2.0,-3.586655644791536
-0.725,0.8,-1.6999999999999997,-2.9867059274979035
-0.725,0.8,-1.3999999999999995,-2.3869060436528833
-0.725,0.8,-1.0999999999999996,-1.7877017251279512
-0.725,0.8,-0.7999999999999998,-1.1908537213264392
-0.725,0.8,-0.5,-0.6031601676237546
-0.725,1.0,-5.6,-11.79346235135186
-0.725,1.0,-5.3,-11.193462351353816
-0.725,1.0,-5.0,-10.593462351361602
-0.725,1.0,-4.699999999999999,-9.993462351392598
-0.725,1.0,-4.3999999999999995,-9.393462351516
-0.725,1.0,-4.1,-8.793462352007275
-0.725,1.0,-3.8,-8.193462353963072
-0.725,1.0,-3.4999999999999996,-7.59346236174924
-0.725,1.0,-3.1999999999999997,-6.993462392746533
-0.725,1.0,-2.9,-6.393462516148926
-0.725,1.0,-2.5999999999999996,-5.793463007421878
-0.725,1.0,-2.3,-5.193464963201767
-0.725,1.0,-2.0,-4.593472749096259
-0.725,1.0,-1.6999999999999997,-3.9935037420442265
-0.725,1.0,-1.3999999999999995,-3.3936270756083107
-0.725,1.0,-1.0999999999999996,-2.7941172593689276
-0.725,1.0,-0.7999999999999998,-2.196055880455049
-0.725,1.0,-0.5,-1.6035761798413344
-0.725,1.2000000000000002,-5.6,-12.551001229738972
-0.725,1.2000000000000002,-5.3,-11.951001229739049
-0.725,1.2000000000000002,-5.0,-11.351001229739355
-0.725,1.2000000000000002,-4.699999999999999,-10.751001229740568
-0.725,1.2000000000000002,-4.3999999999999995,-10.151001229745411
-0.725,1.2000000000000002,-4.1,-9.551001229764688
-0.725,1.2000000000000002,-3.8,-8.951001229841427
-0.725,1.2000000000000002,-3.4999999999999996,-8.351001230146933
-0.725,1.2000000000000002,-3.1999999999999997,-7.751001231363174
-0.725,1.2000000000000002,-2.9,-7.151001236205114
-0.725,1.2000000000000002,-2.5999999999999996,-6.5510012554811805
-0.725,1.2000000000000002,-2.3,-5.951001332219923
-0.725,1.2000000000000002,-2.0,-5.3510016377118514
-0.725,1.2000000000000002,-1.6999999999999997,-4.751002853730633
-0.725,1.2000000000000002,-1.3999999999999995,-4.151007692151631
-0.725,1.2000000000000002,-1.0999999999999996,-3.551026912566315
-0.725,1.2000000000000002,-0.7999999999999998,-2.95110277640647
-0.725,1.2000000000000002,-0.5,-2.3513948353165834
-0.725,1.4000000000000004,-5.6,-12.855799158033323
-0.725,1.4000000000000004,-5.3,-12.255799158033325
-0.725,1.4000000000000004,-5.0,-11.655799158033325
-0.725,1.4000000000000004,-4.699999999999999,-11.05579915803333
-0.725,1.4000000000000004,-4.3999999999999995,-10.455799158033354
-0.725,1.4000000000000004,-4.1,-9.855799158033452
-0.725,1.4000000000000004,-3.8,-9.255799158033836
-0.725,1.4000000000000004,-3.4999999999999996,-8.655799158035364
-0.725,1.4000000000000004,-3.1999999999999997,-8.055799158041449
-0.725,1.4000000000000004,-2.9,-7.455799158065675
-0.725,1.4000000000000004,-2.5999999999999996,-6.8557991581621165
-0.725,1.4000000000000004,-2.3,-6.25579915854607
-0.725,1.4000000000000004,-2.0,-5.655799160074784
-0.725,1.4000000000000004,-1.6999999999999997,-5.055799166163371
-0.725,1.4000000000000004,-1.3999999999999995,-4.4557991904448215
-0.725,1.4000000000000004,-1.0999999999999996,-3.8557992877821605
-0.725,1.4000000000000004,-0.7999999999999998,-3.2557996859287255
-0.725,1.4000000000000004,-0.5,-2.655801439773833
-0.725,1.6,-5.6,-13.100719890755897
-0.725,1.6,-5.3,-12.500719890755898
-0.725,1.6,-5.0,-11.900719890755898
-0.725,1.6,-4.699999999999999,-11.300719890755898
-0.725,1.6,-4.3999999999999995,-10.700719890755908
-0.725,1.6,-4.1,-10.10071989075594
-0.725,1.6,-3.8,-9.50071989075607
-0.725,1.6,-3.4999999999999996,-8.90071989075658
-0.725,1.6,-3.1999999999999997,-8.300719890758616
-0.725,1.6,-2.9,-7.700719890766722
-0.725,1.6,-2.5999999999999996,-7.100719890798988
-0.725,1.6,-2.3,-6.500719890927453
-0.725,1.6,-2.0,-5.900719891439025
-0.725,1.6,-1.6999999999999997,-5.3007198934779005
-0.725,1.6,-1.3999999999999995,-4.700719901630796
-0.725,1.6,-1.0999999999999996,-4.100719934658398
-0.725,1.6,-0.7999999999999998,-3.50072007518291
-0.725,1.6,-0.5,-2.9007207778833526
-0.725,1.8000000000000003,-5.6,-13.325271410732773
-0.725,1.8000000000000003,-5.3,-12.725271410732775
-0.725,1.8000000000000003,-5.0,-12.125271410732775
-0.725,1.8000000000000003,-4.699999999999999,-11.525271410732774
-0.725,1.8000000000000003,-4.3999999999999995,-10.925271410732778
-0.725,1.8000000000000003,-4.1,-10.325271410732793
-0.725,1.8000000000000003,-3.8,-9.725271410732848
-0.725,1.8000000000000003,-3.4999999999999996,-9.125271410733069
-0.725,1.8000000000000003,-3.1999999999999997,-8.525271410733948
-0.725,1.8000000000000003,-2.9,-7.92527141073745
-0.725,1.8000000000000003,-2.5999999999999996,-7.325271410751387
-0.725,1.8000000000000003,-2.3,-6.7252714108068865
-0.725,1.8000000000000003,-2.0,-6.125271411027959
-0.725,1.8000000000000003,-1.6999999999999997,-5.525271411910133
-0.725,1.8000000000000003,-1.3999999999999995,-4.925271415454931
-0.725,1.8000000000000003,-1.0999999999999996,-4.325271430086858
-0.725,1.8000000000000003,-0.7999999999999998,-3.725271496576342
-0.725,1.8000000000000003,-0.5,-3.125271891850706
-0.725,2.0,-5.6,-13.539675442512957
-0.725,2.0,-5.3,-12.939675442512957
-0.725,2.0,-5.0,-12.339675442512958
-0.725,2.0,-4.699999999999999,-11.739675442512956
-0.725,2.0,-4.3999999999999995,-11.139675442512958
-0.725,2.0,-4.1,-10.539675442512966
-0.725,2.0,-3.8,-9.939675442512991
-0.725,2.0,-3.4999999999999996,-9.339675442513093
-0.725,2.0,-3.1999999999999997,-8.7396754425135
-0.725,2.0,-2.9,-8.139675442515118
-0.725,2.0,-2.5999999999999996,-7.5396754425215615
-0.725,2.0,-2.3,-6.93967544254722
-0.725,2.0,-2.0,-6.33967544264949
-0.725,2.0,-1.6999999999999997,-5.739675443058599
-0.725,2.0,-1.3999999999999995,-5.139675444718428
-0.725,2.0,-1.0999999999999996,-4.539675451819785
-0.725,2.0,-0.7999999999999998,-3.939675487911561
-0.725,2.0,-0.5,-3.339675755546234
-0.725,2.2,-5.6,-13.748570569238078
-0.725,2.2,-5.3,-13.148570569238078
-0.725,2.2,-5.0,-12.548570569238079
-0.725,2.2,-4.699999999999999,-11.948570569238077
-0.725,2.2,-4.3999999999999995,-11.34857056923808
-0.725,2.2,-4.1,-10.748570569238083
-0.725,2.2,-3.8,-10.148570569238094
-0.725,2.2,-3.4999999999999996,-9.548570569238143
-0.725,2.2,-3.1999999999999997,-8.948570569238338
-0.725,2.2,-2.9,-8.348570569239111
-0.725,2.2,-2.5999999999999996,-7.7485705692421885
-0.725,2.2,-2.3,-7.148570569254448
-0.725,2.2,-2.0,-6.548570569303377
-0.725,2.2,-1.6999999999999997,-5.948570569500065
-0.725,2.2,-1.3999999999999995,-5.348570570313255
-0.725,2.2,-1.0999999999999996,-4.748570574028619
-0.725,2.2,-0.7999999999999998,-4.148570596395472
-0.725,2.2,-0.5,-3.5485708055065306
-0.725,2.4000000000000004,-5.6,-13.954109728262933
-0.725,2.4000000000000004,-5.3,-13.354109728262934
-0.725,2.4000000000000004,-5.0,-12.754109728262934
-0.725,2.4000000000000004,-4.699999999999999,-12.154109728262933
-0.725,2.4000000000000004,-4.3999999999999995,-11.554109728262933
-0.725,2.4000000000000004,-4.1,-10.954109728262935
-0.725,2.4000000000000004,-3.8,-10.354109728262943
-0.725,2.4000000000000004,-3.4999999999999996,-9.754109728262964
-0.725,2.4000000000000004,-3.1999999999999997,-9.154109728263059
-0.725,2.4000000000000004,-2.9,-8.554109728263436
-0.725,2.4000000000000004,-2.5999999999999996,-7.954109728264933
-0.725,2.4000000000000004,-2.3,-7.354109728270899
-0.725,2.4000000000000004,-2.0,-6.75410972829477
-0.725,2.4000000000000004,-1.6999999999999997,-6.154109728391664
-0.725,2.4000000000000004,-1.3999999999999995,-5.5541097288069805
-0.725,2.4000000000000004,-1.0999999999999996,-4.954109730929034
-0.725,2.4000000000000004,-0.7999999999999998,-4.354109746804657
-0.725,2.4000000000000004,-0.5,-3.7541099277257652
-0.7,-1.0,-5.6,-13.568556601369792
-0.7,-1.0,-5.3,-12.968556601371974
-0.7,-1.0,-5.0,-12.368556601380654
-0.7,-1.0,-4.699999999999999,-11.768556601415208
-0.7,-1.0,-4.3999999999999995,-11.168556601552774
-0.7,-1.0,-4.1,-10.568556602100438
-0.7,-1.0,-3.8,-9.968556604280725
-0.7,-1.0,-3.4999999999999996,-9.3685566129606
-0.7,-1.0,-3.1999999999999997,-8.768556647515801
-0.7,-1.0,-2.9,-8.168556785082467
-0.7,-1.0,-2.5999999999999996,-7.568557332744175
-0.7,-1.0,-2.3,-6.968559513007959
-0.7,-1.0,-2.0,-6.368568192529067
-0.7,-1.0,-1.6999999999999997,-5.768602742119999
-0.7,-1.0,-1.3999999999999995,-5.168740219911145
-0.7,-1.0,-1.0999999999999996,-4.56928647549402
-0.7,-1.0,-0.7999999999999998,-3.971444607294828
-0.7,-1.0,-0.5,-3.3797752172007858
-0.7,-0.8,-5.6,-12.890944390211164
-0.7,-0.8,-5.3,-12.290944390213829
-0.7,-0.8,-5.0,-11.690944390224441
-0.7,-0.8,-4.699999999999999,-11.090944390266689
-0.7,-0.8,-4.3999999999999995,-10.490944390434878
-0.7,-0.8,-4.1,-9.890944391104457
-0.7,-0.8,-3.8,-9.290944393770092
-0.7,-0.8,-3.4999999999999996,-8.690944404382174
-0.7,-0.8,-3.1999999999999997,-8.090944446629635
-0.7,-0.8,-2.9,-7.490944614819729
-0.7,-0.8,-2.5999999999999996,-6.890945284395378
-0.7,-0.8,-2.3,-6.290947950005436
-0.7,-0.8,-2.0,-5.6909585616952025
-0.7,-0.8,-1.6999999999999997,-5.091000802918043
-0.7,-0.8,-1.3999999999999995,-4.491168894199446
-0.7,-0.8,-1.0999999999999996,-3.8918369063715432
-0.7,-0.8,-0.7999999999999998,-3.2944778993425055
-0.7,-0.8,-0.5,-2.704709346226633
-0.7,-0.6,-5.6,-12.212074581413956
-0.7,-0.6,-5.3,-11.612074581416993
-0.7,-0.6,-5.0,-11.01207458142908
-0.7,-0.6,-4.699999999999999,-10.412074581477194
-0.7,-0.6,-4.3999999999999995,-9.812074581668748
-0.7,-0.6,-4.1,-9.212074582431338
-0.7,-0.6,-3.8,-8.61207458546726
-0.7,-0.6,-3.4999999999999996,-8.012074597553482
-0.7,-0.6,-3.1999999999999997,-7.412074645669598
-0.7,-0.6,-2.9,-6.812074837223224
-0.7,-0.6,-2.5999999999999996,-6.212075599810707
-0.7,-0.6,-2.3,-5.612078635706567
-0.7,-0.6,-2.0,-5.012090721515107
-0.7,-0.6,-1.6999999999999997,-4.412138831064021
-0.7,-0.6,-1.3999999999999995,-3.8123302806668264
-0.7,-0.6,-1.0999999999999996,-3.213091222143705
-0.7,-0.6,-0.7999999999999998,-2.6160513441113205
-0.7,-0.6,-0.5,-2.027735083325715
-0.7,-0.3999999999999999,-5.6,-11.56085544844159
-0.7,-0.3999999999999999,-5.3,-10.960855448444882
-0.7,-0.3999999999999999,-5.0,-10.360855448457992
-0.7,-0.3999999999999999,-4.699999999999999,-9.760855448510174
-0.7,-0.3999999999999999,-4.3999999999999995,-9.16085544871793
-0.7,-0.3999999999999999,-4.1,-8.560855449545016
-0.7,-0.3999999999999999,-3.8,-7.960855452837706
-0.7,-0.3999999999999999,-3.4999999999999996,-7.360855465946137
-0.7,-0.3999999999999999,-3.1999999999999997,-6.760855518131737
-0.7,-0.3999999999999999,-2.9,-6.160855725886272
-0.7,-0.3999999999999999,-2.5999999999999996,-5.560856552970706
-0.7,-0.3999999999999999,-2.3,-4.960859845633087
-0.7,-0.3999999999999999,-2.0,-4.360872953640204
-0.7,-0.3999999999999999,-1.6999999999999997,-3.7609251325183495
-0.7,-0.3999999999999999,-1.3999999999999995,-3.1611327805649285
-0.7,-0.3999999999999999,-1.0999999999999996,-2.561958179941294
-0.7,-0.3999999999999999,-0.7999999999999998,-1.9652243028309508
-0.7,-0.3999999999999999,-0.5,-1.3779218815167773
-0.7,-0.19999999999999996,-5.6,-10.973404015349194
-0.7,-0.19999999999999996,-5.3,-10.373404015352666
-0.7,-0.19999999999999996,-5.0,-9.773404015366484
-0.7,-0.19999999999999996,-4.699999999999999,-9.173404015421495
-0.7,-0.19999999999999996,-4.3999999999999995,-8.5734040156405
-0.7,-0.19999999999999996,-4.1,-7.973404016512382
-0.7,-0.19999999999999996,-3.8,-7.3734040199834
-0.7,-0.19999999999999996,-3.4999999999999996,-6.7734040338017705
-0.7,-0.19999999999999996,-3.1999999999999997,-6.173404088813691
-0.7,-0.19999999999999996,-2.9,-5.57340430782001
-0.7,-0.19999999999999996,-2.5999999999999996,-4.97340517969859
-0.7,-0.19999999999999996,-2.3,-4.373408650689442
-0.7,-0.19999999999999996,-2.0,-3.7734224686312925
-0.7,-0.19999999999999996,-1.6999999999999997,-3.173477473751901
-0.7,-0.19999999999999996,-1.3999999999999995,-2.5736963723434605
-0.7,-0.19999999999999996,-1.0999999999999996,-1.9745665462295177
-0.7,-0.19999999999999996,-0.7999999999999998,-1.3780106867759716
-0.7,-0.19999999999999996,-0.5,-0.7914132986397596
-0.7,0.0,-5.6,-10.492157315084514
-0.7,0.0,-5.3,-9.892157315088125
-0.7,0.0,-5.0,-9.292157315102507
-0.7,0.0,-4.699999999999999,-8.692157315159754
-0.7,0.0,-4.3999999999999995,-8.092157315387665
-0.7,0.0,-4.1,-7.492157316294998
-0.7,0.0,-3.8,-6.892157319907151
-0.7,0.0,-3.4999999999999996,-6.2921573342873875
-0.7,0.0,-3.1999999999999997,-5.69215739153614
-0.7,0.0,-2.9,-5.0921576194474465
-0.7,0.0,-2.5999999999999996,-4.492158526777409
-0.7,0.0,-2.3,-3.892162138902612
-0.7,0.0,-2.0,-3.2921765187081222
-0.7,0.0,-1.6999999999999997,-2.6922337606116518
-0.7,0.0,-1.3999999999999995,-2.0924615634163497
-0.7,0.0,-1.0999999999999996,-1.4933671764217973
-0.7,0.0,-0.7999999999999998,-0.8969522570742404
-0.7,0.0,-0.5,-0.3109136612714392
-0.7,0.20000000000000018,-5.6,-10.164644536733366
-0.7,0.20000000000000018,-5.3,-9.5646445367371
-0.7,0.20000000000000018,-5.0,-8.964644536751967
-0.7,0.20000000000000018,-4.699999999999999,-8.364644536811143
-0.7,0.20000000000000018,-4.3999999999999995,-7.764644537046738
-0.7,0.20000000000000018,-4.1,-7.164644537984657
-0.7,0.20000000000000018,-3.8,-6.564644541718578
-0.7,0.20000000000000018,-3.4999999999999996,-5.96464455658358
-0.7,0.20000000000000018,-3.1999999999999997,-5.364644615762218
-0.7,0.20000000000000018,-2.9,-4.764644851356536
-0.7,0.20000000000000018,-2.5999999999999996,-4.164645789273112
-0.7,0.20000000000000018,-2.3,-3.564649523165716
-0.7,0.20000000000000018,-2.0,-2.9646643877343486
-0.7,0.20000000000000018,-1.6999999999999997,-2.364723559488771
-0.7,0.20000000000000018,-1.3999999999999995,-1.7649590447584627
-0.7,0.20000000000000018,-1.0999999999999996,-1.1658952357133183
-0.7,0.20000000000000018,-0.7999999999999998,-0.5696019464541092
-0.7,0.20000000000000018,-0.5,0.015954061683582314
-0.7,0.40000000000000013,-5.6,-10.04798643493189
-0.7,0.40000000000000013,-5.3,-9.447986434935718
-0.7,0.40000000000000013,-5.0,-8.847986434950956
-0.7,0.40000000000000013,-4.699999999999999,-8.24798643501162
-0.7,0.40000000000000013,-4.3999999999999995,-7.647986435253136
-0.7,0.40000000000000013,-4.1,-7.047986436214626
-0.7,0.40000000000000013,-3.8,-6.447986440042386
-0.7,0.40000000000000013,-3.4999999999999996,-5.847986455280968
-0.7,0.40000000000000013,-3.1999999999999997,-5.247986515946855
-0.7,0.40000000000000013,-2.9,-4.647986757462016
-0.7,0.40000000000000013,-2.5999999999999996,-4.047987718949889
-0.7,0.40000000000000013,-2.3,-3.4479915466814393
-0.7,0.40000000000000013,-2.0,-2.8480067848284607
-0.7,0.40000000000000013,-1.6999999999999997,-2.2480674438064288
-0.7,0.40000000000000013,-1.3999999999999995,-1.648308849521622
-0.7,0.40000000000000013,-1.0999999999999996,-1.0492686054699591
-0.7,0.40000000000000013,-0.7999999999999998,-0.4530690552344124
-0.7,0.40000000000000013,-0.5,0.132114959910585
-0.7,0.6000000000000001,-5.6,-10.21900753476841
-0.7,0.6000000000000001,-5.3,-9.619007534772258
-0.7,0.6000000000000001,-5.0,-9.019007534787576
-0.7,0.6000000000000001,-4.699999999999999,-8.419007534848557
-0.7,0.6000000000000001,-4.3999999999999995,-7.819007535091332
-0.7,0.6000000000000001,-4.1,-7.219007536057838
-0.7,0.6000000000000001,-3.8,-6.619007539905563
-0.7,0.6000000000000001,-3.4999999999999996,-6.019007555223632
-0.7,0.6000000000000001,-3.1999999999999997,-5.419007616205958
-0.7,0.6000000000000001,-2.9,-4.81900785898089
-0.7,0.6000000000000001,-2.5999999999999996,-4.219008825483996
